From_ID,To_ID,NearRank,From_attribute_0,From_ID_Orig,From_Latitude,From_Longitude,To_Point_Count,To_GRID_ID,To_AnalysisArea,Total_Kilometers
1900,18282,2,,8471,-8.49712506,35.59143359,7,EQ-163,21.65063537,33.91903681
1901,20602,1,,9439,-7.837655,38.34405167,7,IA-155,21.65063529,44.19411265
1901,24506,2,,9439,-7.837655,38.34405167,4,HY-141,21.65063561,61.42144816
1902,6959,1,,3034,-10.25652235,39.92159483,1,JC-204,21.65063531,6.11456003
1902,6406,2,,3034,-10.25652235,39.92159483,1,JH-206,21.65063521,12.48912071
1903,14887,2,,946,-8.9062706,33.45566897,93,CV-175,21.65063527,1.40701565
1904,30450,1,,3847,-6.39549904,30.9810046,155,AM-119,21.65063523,8.6467742
1904,30729,2,,3847,-6.39549904,30.9810046,6,AM-118,21.65063518,11.31366155
1905,38484,2,,5848,-5.0605305,39.73335085,4,JA-91,21.65063521,0.21117136
1906,35382,2,,4976,-5.50155909,38.47546416,1,HT-102,21.65063541,4.2548757
1907,52810,1,,3925,-2.77409148,32.70360202,1,CA-39,21.65063531,5.20121553
1907,52813,2,,3925,-2.77409148,32.70360202,3,CD-39,21.65063498,6.58906427
1908,2763,1,,4641,-10.79330614,39.42268602,10,IR-219,21.65063524,4.88953578
1908,2762,2,,4641,-10.79330614,39.42268602,1,IQ-219,21.65063537,7.51495398
1909,32791,1,,8614,-5.98474761,35.43789481,4,ER-111,21.65063541,8.85710945
1909,32233,2,,8614,-5.98474761,35.43789481,1,ER-113,21.65063543,11.87162196
1910,52758,1,,1398,-2.84841575,30.53428781,14,AA-39,21.65063581,12.92710982
1910,53312,2,,1398,-2.84841575,30.53428781,18,W-37,21.65063545,21.05898093
1911,49281,2,,8087,-3.35528513,36.46673669,1,FU-52,21.65063495,0.90855471
1912,31496,1,,1419,-6.22152153,39.23413392,48,IN-116,21.65063502,0.51266535
1912,31495,2,,1419,-6.22152153,39.23413392,41,IM-116,21.65063535,0.85918779
1913,50132,1,,6299,-3.24696599,37.003606,8,GI-49,21.65063553,3.96066444
1913,49855,2,,6299,-3.24696599,37.003606,4,GK-50,21.6506352,6.28729963
1914,54189,1,,5569,-2.38670098,32.08102953,23,BK-34,21.65063524,12.18608708
1914,54188,2,,5569,-2.38670098,32.08102953,4,BJ-34,21.65063521,12.706519
1915,2457,1,,7415,-11.14178322,37.51110287,15,HQ-220,21.6506352,94.18261413
1915,3858,2,,7415,-11.14178322,37.51110287,1,HW-215,21.65063554,126.58397227
1916,37369,1,,6052,-5.18345427,39.79329775,49,JB-95,21.65063501,4.10828557
1916,38484,2,,6052,-5.18345427,39.79329775,4,JA-91,21.65063521,9.37900454
1917,41136,1,,4214,-4.76111881,34.20091987,1,DS-81,21.65063518,19.50754814
1917,40858,2,,4214,-4.76111881,34.20091987,1,DT-82,21.65063533,21.92300306
1918,49859,2,,4988,-3.21281954,37.26093995,6,GO-50,21.65063501,0.63119402
1919,53088,2,,2913,-2.64014856,32.65755954,2,BZ-38,21.6506354,3.9586786
1920,30572,1,,4424,-6.31227688,35.87227958,10,FE-119,21.65063535,3.14664459
1920,30294,2,,4424,-6.31227688,35.87227958,26,FF-120,21.65063546,4.91814278
1921,41027,1,,3099,-4.66823257,29.99691151,5,N-81,21.65063518,11.19684295
1921,41306,2,,3099,-4.66823257,29.99691151,285,N-80,21.6506353,13.92291929
1922,20521,1,,5382,-8.08988195,35.83680159,11,EX-155,21.65063571,30.01561988
1922,21640,2,,5382,-8.08988195,35.83680159,90,FA-151,21.65063545,32.58953751
1923,11552,1,,5914,-9.46440217,33.95028436,3,DI-187,21.65063521,0.39080965
1923,11551,2,,5914,-9.46440217,33.95028436,2,DH-187,21.65063527,3.45153252
1924,38747,2,,433,-5.08025739,39.12394207,1,IK-90,21.65063506,1.85586408
1925,38018,1,,6277,-5.25584056,32.36003455,3,BV-92,21.65063599,15.73883254
1925,38294,2,,6277,-5.25584056,32.36003455,9,BS-91,21.65063559,16.19773126
1926,48730,2,,5750,-3.38613664,36.76422633,134,GB-54,21.65063524,0.72042547
1927,14610,2,,2033,-8.92956599,33.50697837,227,CX-176,21.65063523,0.31497397
1928,15201,1,,7924,-8.82515633,34.95614271,321,EE-174,21.65063522,11.93282883
1928,14922,2,,7924,-8.82515633,34.95614271,5,EE-175,21.65063497,13.90404124
1929,43356,1,,740,-4.45582904,33.95449516,103,DG-73,21.65063531,18.44856298
1929,43084,2,,740,-4.45582904,33.95449516,2,DN-74,21.65063496,26.38365456
1930,36487,2,,6628,-5.44504823,38.03469301,49,HI-98,21.65063508,2.00242659
1931,48728,2,,4348,-3.37155592,36.68176019,314,FZ-54,21.65063523,1.09092797
1932,42899,1,,8912,-4.32479977,37.88669256,25,HD-75,21.65063546,4.12656091
1932,42342,2,,8912,-4.32479977,37.88669256,7,HE-77,21.65063516,11.85594743
1933,43872,2,,7279,-4.19955567,32.32487844,3,BQ-71,21.65063527,5.41989967
1934,14606,2,,6542,-8.93711366,33.34526829,32,CT-176,21.65063507,1.18528913
1935,8330,1,,4037,-9.86045711,38.89415335,2,IE-199,21.65063524,10.46051677
1935,8052,2,,4037,-9.86045711,38.89415335,4,IF-200,21.65063521,13.95048187
1936,28424,2,,8522,-6.75859833,39.12666815,11,IK-127,21.65063555,2.32836541
1937,31496,1,,7227,-6.32672734,39.55032528,48,IN-116,21.65063502,34.63029222
1937,31775,2,,7227,-6.32672734,39.55032528,13,IN-115,21.65063535,37.02099184
1938,45225,1,,3592,-4.20088787,30.49303137,7,AA-66,21.65063535,27.52990831
1938,42979,2,,3592,-4.20088787,30.49303137,5,M-74,21.6506353,46.05168427
1939,29491,1,,5437,-6.35978986,37.13732787,3,GN-123,21.65063533,15.96974457
1939,30331,2,,5437,-6.35978986,37.13732787,8,GQ-120,21.65063519,18.58705951
1940,36196,1,,9420,-5.35009531,37.67781131,9,GW-99,21.65063542,14.6521877
1940,36472,2,,9420,-5.35009531,37.67781131,5,GT-98,21.65063539,23.7168318
1941,38789,1,,6241,-5.49154729,29.78297833,1,H-89,21.65063527,55.64828472
1941,38792,2,,6241,-5.49154729,29.78297833,9,K-89,21.6506353,56.61258828
1942,62611,1,,3040,-1.09902767,34.00790293,20,DK-4,21.65063531,4.65055586
1942,61776,2,,3040,-1.09902767,34.00790293,1,DM-7,21.65063561,21.91213362
1943,3580,1,,9146,-10.78329798,38.61869648,2,HX-216,21.65063491,4.11360058
1943,3858,2,,9146,-10.78329798,38.61869648,1,HW-215,21.65063554,6.26201039
1944,21641,1,,1981,-7.8008973,35.84531243,8,FB-151,21.65063515,10.51646452
1944,21920,2,,1981,-7.8008973,35.84531243,80,FB-150,21.65063514,12.41910545
1945,24878,1,,7559,-7.38957826,31.36422207,14,AU-139,21.65063512,11.93271951
1945,22366,2,,7559,-7.38957826,31.36422207,2,AT-148,21.65063536,25.66369792
1946,22366,1,,7902,-7.45383475,31.38630542,2,AT-148,21.65063536,18.90168025
1946,24878,2,,7902,-7.45383475,31.38630542,14,AU-139,21.65063512,19.029697
1947,54211,2,,288,-2.48952493,32.91126635,256,CG-34,21.65063558,1.70798248
1948,14085,1,,4253,-9.08363254,34.65305726,12,EE-178,21.65063528,16.98242698
1948,14916,2,,4253,-9.08363254,34.65305726,8,DY-175,21.6506353,19.27561605
1949,4065,2,,1700,-10.69889863,35.79740136,1,FC-214,21.65063554,2.15942776
1950,17926,1,,5159,-8.48799547,32.28743281,4,BR-164,21.65063492,10.47468396
1950,18206,2,,5159,-8.48799547,32.28743281,2,BS-163,21.65063529,13.07203731
1951,59477,1,,6346,-1.63182775,31.44455412,1,AX-15,21.65063521,5.30255217
1951,59756,2,,6346,-1.63182775,31.44455412,7,AX-14,21.65063515,7.29828269
1952,2457,1,,8611,-11.05822793,37.33903499,15,HQ-220,21.6506352,110.97476384
1952,3858,2,,8611,-11.05822793,37.33903499,1,HW-215,21.65063554,141.32566795
1953,53088,2,,2515,-2.66261123,32.6401267,2,BZ-38,21.6506354,1.03937346
1954,58700,1,,9234,-1.86545198,33.86332752,19,DF-18,21.65063531,8.693091
1954,57305,2,,9234,-1.86545198,33.86332752,1,DF-23,21.65063532,11.30857459
1955,6094,1,,6500,-10.24410833,38.25349667,7,IA-207,21.65063532,53.86701192
1955,5815,2,,6500,-10.24410833,38.25349667,50,IA-208,21.65063527,55.12053961
1956,47260,1,,3231,-3.56107472,33.89026095,23,DE-59,21.65063506,9.57963025
1956,48380,2,,3231,-3.56107472,33.89026095,7,DI-55,21.65063499,11.29862141
1957,49007,2,,1469,-3.3730407,36.65884665,134,FZ-53,21.65063536,0.37945143
1958,51541,1,,9239,-2.88023283,37.37064856,5,GW-44,21.65063521,19.45938697
1958,51262,2,,9239,-2.88023283,37.37064856,29,GW-45,21.65063512,21.95768274
1959,20239,1,,5548,-8.05306631,35.46734835,25,EU-156,21.65063557,0.12600204
1959,20521,2,,5548,-8.05306631,35.46734835,11,EX-155,21.65063571,12.15067486
1960,49008,2,,401,-3.3919844,36.67705069,1387,GA-53,21.650635,0.49309805
1961,42008,1,,7211,-4.56222488,35.66673549,1,FB-78,21.6506352,8.25423166
1961,42288,2,,7211,-4.56222488,35.66673549,5,FC-77,21.65063521,12.95363242
1962,48061,1,,6084,-3.52140844,32.39018247,1,BU-56,21.65063564,0.36349993
1962,47782,2,,6084,-3.52140844,32.39018247,20,BU-57,21.65063533,1.03392656
1963,22486,1,,4080,-7.46945177,36.12687775,8,FJ-148,21.65063523,19.09729895
1963,22207,2,,4080,-7.46945177,36.12687775,25,FJ-149,21.65063551,23.70579761
1964,49468,1,,8746,-3.28481018,32.97971842,16,CG-51,21.6506356,8.4110014
1964,50587,2,,8746,-3.28481018,32.97971842,1,CJ-47,21.65063513,20.6534406
1965,40309,2,,652,-4.81535909,34.75377128,10,EC-84,21.6506352,2.23339525
1966,27033,2,,9213,-6.92337234,39.25724778,223,IO-132,21.65063543,1.07999429
1967,14917,1,,3670,-8.90459887,34.66899571,9,DZ-175,21.65063533,3.23515977
1967,14916,2,,3670,-8.90459887,34.66899571,8,DY-175,21.6506353,6.06400467
1968,48981,1,,6290,-3.36431677,35.6662989,2,EZ-53,21.65063521,0.62661512
1968,49261,2,,6290,-3.36431677,35.6662989,155,FA-52,21.65063549,1.91829834
1969,45225,1,,3639,-4.20153615,30.48916554,7,AA-66,21.65063535,27.78672016
1969,42979,2,,3639,-4.20153615,30.48916554,5,M-74,21.6506353,45.61944529
1970,31775,2,,2788,-6.16463874,39.20883851,13,IN-115,21.65063535,1.39980914
1971,53933,2,,356,-2.56030032,32.92341309,791,CH-35,21.65063522,0.54843756
1972,3584,1,,8869,-10.68379358,38.87928103,70,IB-216,21.65063495,6.92026803
1972,4421,2,,8869,-10.68379358,38.87928103,2,IB-213,21.65063481,10.42625301
1973,32894,1,,5552,-5.98356187,39.28264942,8,IQ-111,21.65063518,5.37787175
1973,32332,2,,5552,-5.98356187,39.28264942,4,IM-113,21.65063556,11.25882401
1974,31496,1,,2264,-6.22734332,39.23868621,48,IN-116,21.65063502,1.15748821
1974,31495,2,,2264,-6.22734332,39.23868621,41,IM-116,21.65063535,1.61564043
1975,18465,1,,2690,-8.21907611,31.68649561,8,AY-162,21.65063526,16.90694658
1975,20420,2,,2690,-8.21907611,31.68649561,102,BA-155,21.6506358,24.45406291
1976,47459,1,,1346,-3.68318027,30.59053648,1,AC-58,21.65063497,12.60328763
1976,47460,2,,1346,-3.68318027,30.59053648,71,AD-58,21.65063505,17.58847801
1977,21639,1,,4613,-7.69724225,35.62104921,10,EZ-151,21.65063543,7.1999013
1977,21919,2,,4613,-7.69724225,35.62104921,472,FA-150,21.65063554,7.33081468
1978,33358,2,,8986,-5.86101533,35.69548936,1,FA-109,21.65063535,2.25481868
1979,18562,1,,5699,-8.20623588,35.4536459,5,ER-162,21.65063534,13.12109524
1979,18840,2,,5699,-8.20623588,35.4536459,14,EQ-161,21.65063549,15.76712551
1980,47230,1,,6488,-3.72285637,32.68149849,1,CA-59,21.65063524,7.14042163
1980,46114,2,,6488,-3.72285637,32.68149849,7,CA-63,21.65063522,8.85431376
1981,11261,1,,8634,-9.44255273,33.55597871,1,CW-188,21.65063536,6.23465651
1981,11266,2,,8634,-9.44255273,33.55597871,1,DB-188,21.65063537,11.39187962
1982,48732,1,,2874,-3.49051681,36.8184696,29,GD-54,21.65063535,8.37595614
1982,48451,2,,2874,-3.49051681,36.8184696,1,GB-55,21.65063553,8.5332779
1983,21640,2,,1286,-7.77382351,35.69311509,90,FA-151,21.65063545,1.09009203
1984,12130,2,,6620,-9.33460306,34.76499681,117,EC-185,21.65063553,0.09912893
1985,34452,2,,6472,-5.70056936,34.4964922,3,EE-105,21.65063515,33.62131202
1986,36808,2,,3106,-5.2457494,39.7680272,5,IY-97,21.65063539,13.90376015
1987,20421,1,,3771,-8.0731311,31.93438528,2,BB-155,21.65063535,30.97243947
1987,20420,2,,3771,-8.0731311,31.93438528,102,BA-155,21.6506358,34.19322518
1988,16804,1,,4095,-8.5649212,32.12647346,5,BL-168,21.65063511,6.89806385
1988,16525,2,,4095,-8.5649212,32.12647346,4,BL-169,21.65063534,7.62929198
1989,35792,2,,5194,-5.61884275,32.74562993,9,CB-100,21.65063529,14.89772015
1990,18283,1,,7429,-8.31673449,35.55201059,2,ER-163,21.65063558,21.16194742
1990,18562,2,,7429,-8.31673449,35.55201059,5,ER-162,21.65063534,21.47227072
1991,6688,1,,1994,-10.2262098,40.22079283,15,JK-205,21.65063527,2.49311773
1991,6409,2,,1994,-10.2262098,40.22079283,234,JK-206,21.65063534,5.52152743
1992,16804,1,,3338,-8.37775898,31.97620827,5,BL-168,21.65063511,17.58367475
1992,16525,2,,3338,-8.37775898,31.97620827,4,BL-169,21.65063534,22.39187697
1993,4421,1,,7497,-10.64293793,38.8474854,2,IB-213,21.65063481,4.74550683
1993,3584,2,,7497,-10.64293793,38.8474854,70,IB-216,21.65063495,7.44377389
1994,27590,2,,142,-6.79267078,39.23997037,1256,IN-130,21.65063495,1.38492538
1995,18465,1,,2685,-8.25309096,31.70009212,8,AY-162,21.65063526,16.65446397
1995,20420,2,,2685,-8.25309096,31.70009212,102,BA-155,21.6506358,28.48805253
1996,53088,2,,4357,-2.6391029,32.65533202,2,BZ-38,21.6506354,3.80169143
1997,28425,2,,35,-6.70099698,39.18850064,39,IL-127,21.65063503,0.18155135
1998,51728,1,,3686,-2.98132966,34.27442689,3,DI-43,21.65063526,31.84475468
1998,52287,2,,3686,-2.98132966,34.27442689,80,DJ-41,21.65063489,32.92614704
1999,4448,1,,3724,-10.71616832,39.99645353,2,JC-213,21.65063543,15.66302251
1999,3888,2,,3724,-10.71616832,39.99645353,3,JA-215,21.65063499,19.74846391
2000,15181,2,,752,-8.85929003,34.01303884,48,DK-174,21.6506355,0.5865512
1,32791,1,,9003,-5.98758552,35.43792183,4,ER-111,21.65063541,8.9152396
1,31958,2,,9003,-5.98758552,35.43792183,4,EV-114,21.65063551,11.59462284
2,17618,1,,8727,-8.12837813,30.96703844,2,AO-165,21.65063529,35.9908913
2,18465,2,,8727,-8.12837813,30.96703844,8,AY-162,21.65063526,62.23077023
3,11552,2,,5511,-9.4086009,33.91707276,3,DI-187,21.65063521,3.17256974
4,20699,1,,3787,-7.78601279,31.6819152,158,BA-154,21.65063544,15.73214649
4,20421,2,,3787,-7.78601279,31.6819152,2,BB-155,21.65063535,17.04110072
5,28106,1,,3515,-6.62625471,37.51744618,2,GX-128,21.65063539,12.76295736
5,28107,2,,3515,-6.62625471,37.51744618,70,GY-128,21.65063493,17.49404603
6,7231,2,,920,-10.10869259,39.62025196,1,IV-203,21.65063484,2.06483793
7,38171,1,,1511,-5.12567858,38.38534851,2,HS-92,21.65063529,0.73691722
7,38450,2,,1511,-5.12567858,38.38534851,1,HS-91,21.65063499,2.55900526
8,20239,1,,3046,-7.86852848,35.40654884,25,EU-156,21.65063557,16.07241602
8,20521,2,,3046,-7.86852848,35.40654884,11,EX-155,21.65063571,18.34310611
9,33346,1,,8033,-5.8873688,35.19051808,6,EO-109,21.65063538,0.8421758
9,33069,2,,8033,-5.8873688,35.19051808,23,EQ-110,21.65063554,10.83634693
10,30845,1,,6009,-6.57001008,35.51712856,3,EY-118,21.65063515,27.41303284
10,30291,2,,6009,-6.57001008,35.51712856,2,FC-120,21.65063496,30.35278968
11,46468,1,,6366,-3.67722782,35.59338782,2,EX-62,21.65063517,6.24857973
11,47585,2,,6366,-3.67722782,35.59338782,9,EY-58,21.65063514,6.47016756
12,13761,1,,4611,-9.10532719,33.18391575,1,CL-179,21.65063527,12.53881241
12,14320,2,,4611,-9.10532719,33.18391575,2,CM-177,21.650635,13.6387235
13,4421,1,,7619,-10.64115612,38.84586633,2,IB-213,21.65063481,4.48092869
13,3584,2,,7619,-10.64115612,38.84586633,70,IB-216,21.65063495,7.54707712
14,12381,1,,5034,-9.33305159,33.69686653,22,DA-184,21.65063542,4.12058435
14,12660,2,,5034,-9.33305159,33.69686653,51,DA-183,21.65063574,7.28862139
15,23195,1,,8928,-7.4813826,31.1889421,38,AL-145,21.65063501,15.32092769
15,24591,2,,8928,-7.4813826,31.1889421,1,AM-140,21.65063514,20.94272181
16,48451,2,,1706,-3.41624853,36.6970191,1,GB-55,21.65063553,2.25870191
17,31942,1,,7531,-6.21275971,34.83453096,2,EF-114,21.65063529,9.27915872
17,32220,2,,7531,-6.21275971,34.83453096,1,EE-113,21.65063527,11.59878022
18,21919,2,,1539,-7.78376691,35.67858929,472,FA-150,21.65063554,0.00896034
19,28684,2,,4453,-6.64438165,38.35621279,1,HR-126,21.65063562,0.29144314
20,42008,1,,7212,-4.56210569,35.66672651,1,FB-78,21.6506352,8.24398646
20,42288,2,,7212,-4.56210569,35.66672651,5,FC-77,21.65063521,12.94489175
21,32758,1,,8110,-5.4452021,33.83549754,2,DK-111,21.65063566,62.13361244
21,32480,2,,8110,-5.4452021,33.83549754,19,DL-112,21.65063518,66.06484839
22,39567,2,,651,-4.89392402,38.57561043,10,HT-87,21.65063525,10.74838935
23,24022,1,,8931,-7.16754256,30.53640914,11,AB-142,21.65063529,22.12161936
23,23463,2,,8931,-7.16754256,30.53640914,2,AA-144,21.65063543,32.86302129
24,57027,2,,9205,-2.04249546,33.84132889,4,DG-24,21.65063546,3.23165168
25,18465,1,,6088,-8.25398025,31.36080409,8,AY-162,21.65063526,16.67229599
25,17618,2,,6088,-8.25398025,31.36080409,2,AO-165,21.65063529,29.10446901
26,49468,1,,6869,-3.18682392,32.79626439,16,CG-51,21.6506356,10.86078403
26,50863,2,,6869,-3.18682392,32.79626439,14,CG-46,21.65063553,14.53623821
27,38466,1,,2523,-4.94344292,38.91524556,6,II-91,21.65063542,18.12874244
27,38183,2,,2523,-4.94344292,38.91524556,4,IE-92,21.65063544,18.43161964
28,27864,2,,85,-6.78450361,39.01879836,97,II-129,21.65063521,1.54355063
29,24591,2,,6928,-7.49536856,31.03233888,1,AM-140,21.65063514,18.84317808
30,49009,2,,892,-3.36984316,36.73507728,51,GB-53,21.65063533,0.02950176
31,37966,1,,7220,-5.11210644,31.04281423,1,V-92,21.65063526,66.66162511
31,38244,2,,7220,-5.11210644,31.04281423,10,U-91,21.65063537,71.0393503
32,20239,1,,3217,-7.86532184,35.40687527,25,EU-156,21.65063557,16.41102393
32,20521,2,,3217,-7.86532184,35.40687527,11,EX-155,21.65063571,18.48842318
33,6671,2,,2546,-10.23552783,39.4718499,1,IT-205,21.65063525,1.63722031
34,32266,2,,525,-6.07919653,36.64933382,4,FY-113,21.65063534,0.42262578
35,16365,1,,8952,-8.97648249,36.76021398,18,GA-170,21.650635,32.05017069
35,18038,2,,8952,-8.97648249,36.76021398,2,FZ-164,21.65063494,64.93149682
36,32054,1,,6193,-6.09344173,39.32984089,8,IN-114,21.65063533,7.12967051
36,32894,2,,6193,-6.09344173,39.32984089,8,IQ-111,21.65063518,9.02447223
37,49007,2,,2405,-3.35671663,36.68123142,134,FZ-53,21.65063536,0.43857342
38,25711,2,,7062,-7.11093842,31.16924444,7,AQ-136,21.65063566,3.51253881
39,32894,1,,5941,-5.8735897,39.25837713,8,IQ-111,21.65063518,14.05997731
39,32332,2,,5941,-5.8735897,39.25837713,4,IM-113,21.65063556,21.04006416
40,45837,2,,5321,-3.86957042,32.76133755,1,CC-64,21.65063484,1.58072433
41,49009,2,,2952,-3.31320969,36.70577521,51,GB-53,21.65063533,2.10874042
42,27033,2,,8660,-6.93089267,39.26419318,223,IO-132,21.65063543,0.0016754
43,38175,1,,4371,-5.02921797,38.69546638,1,HW-92,21.65063567,15.19692634
43,38732,2,,4371,-5.02921797,38.69546638,1,HV-90,21.65063524,15.30192153
44,21919,1,,4639,-7.70200618,35.62677978,472,FA-150,21.65063554,6.50814888
44,21639,2,,4639,-7.70200618,35.62677978,10,EZ-151,21.65063543,6.57809869
45,34443,1,,6525,-5.71201859,34.49394263,32,DV-105,21.65063531,0.07541033
45,34452,2,,6525,-5.71201859,34.49394263,3,EE-105,21.65063515,33.83338353
46,40029,2,,1854,-4.82204324,34.74978277,37,EB-85,21.65063534,2.96037038
47,7386,1,,6274,-9.97384797,34.6287781,20,EB-202,21.65063563,13.07170281
47,11852,2,,6274,-9.97384797,34.6287781,60,ED-186,21.65063503,66.10544347
48,48746,2,,5985,-3.372586,37.33952653,47,GR-54,21.65063542,0.29598744
49,36969,1,,5250,-5.28227594,35.08515901,4,EK-96,21.65063513,1.84239234
49,36691,2,,5250,-5.28227594,35.08515901,3,EL-97,21.65063538,3.69113965
50,27644,1,,8935,-7.04399948,30.5609214,2,W-129,21.65063484,26.60064316
50,24022,2,,8935,-7.04399948,30.5609214,11,AB-142,21.65063529,34.30651191
51,36221,1,,5813,-5.40396505,38.6116314,1,HV-99,21.65063535,6.27398007
51,37059,2,,5813,-5.40396505,38.6116314,1,HW-96,21.6506354,8.09674702
52,14608,2,,933,-8.89617012,33.46974488,882,CV-176,21.65063494,0.4569747
53,47808,1,,998,-3.56548933,33.40379995,10,CU-57,21.65063539,0.19823987
53,47250,2,,998,-3.56548933,33.40379995,66,CU-59,21.65063542,5.89420844
54,32894,1,,5098,-5.97853009,39.31208848,8,IQ-111,21.65063518,2.44666157
54,32054,2,,5098,-5.97853009,39.31208848,8,IN-114,21.65063533,13.0893995
55,27868,2,,95,-6.81975314,39.23841944,1328,IM-129,21.65063528,1.45947408
56,50877,2,,8499,-3.16523981,33.3013713,2,CU-46,21.65063517,15.69459747
57,46114,2,,5049,-3.8241106,32.68398522,7,CA-63,21.65063522,1.63176232
58,31962,1,,5024,-6.16839445,35.64023838,1,EZ-114,21.65063515,4.19796069
58,31685,2,,5024,-6.16839445,35.64023838,243,FB-115,21.65063522,6.56834393
59,42138,1,,4845,-4.36405141,29.96492321,1,I-77,21.65063543,8.43395271
59,42979,2,,4845,-4.36405141,29.96492321,5,M-74,21.6506353,10.10137424
60,2093,1,,5074,-11.09559719,35.18744414,26,EJ-221,21.6506354,21.01276083
60,2092,2,,5074,-11.09559719,35.18744414,6,EI-221,21.65063507,23.34609347
61,40400,1,,4009,-4.73306859,38.33572793,1,HP-84,21.65063518,2.07675585
61,40121,2,,4009,-4.73306859,38.33572793,40,HP-85,21.65063526,5.05003009
62,36808,2,,4141,-5.24595659,39.78163431,5,IY-97,21.65063539,15.00187481
63,54239,1,,2028,-2.52068045,34.03115249,15,DI-34,21.65063528,4.13787737
63,53407,2,,2028,-2.52068045,34.03115249,3,DN-37,21.65063479,16.01423118
64,43124,1,,964,-4.31316562,35.75291093,1,FB-74,21.65063521,1.34114267
64,43404,2,,964,-4.31316562,35.75291093,2,FC-73,21.65063559,1.7517803
65,24022,1,,8463,-7.167596,30.536453,11,AB-142,21.65063529,22.11419459
65,23463,2,,8463,-7.167596,30.536453,2,AA-144,21.65063543,32.85642417
66,40124,1,,3195,-4.84058067,38.4141174,2,HS-85,21.65063513,0.25090316
66,39844,2,,3195,-4.84058067,38.4141174,9,HR-86,21.6506353,1.46988202
67,38287,2,,5854,-5.07376112,32.0995242,71,BL-91,21.6506353,2.24497341
68,3326,1,,3460,-10.8477913,39.69942722,5,IW-217,21.65063486,6.83917463
68,3607,2,,3460,-10.8477913,39.69942722,4,IY-216,21.65063519,8.7795401
69,27311,2,,8719,-6.85017433,39.25211663,859,IN-131,21.65063543,0.02819053
70,36808,2,,4139,-5.24628184,39.78152424,5,IY-97,21.65063539,14.96928352
71,6108,1,,6994,-10.4938939,39.3195757,24,IO-207,21.6506355,14.64130113
71,6109,2,,6994,-10.4938939,39.3195757,8,IP-207,21.65063535,17.29697565
72,38467,2,,1146,-5.07466579,39.10341558,64,IJ-91,21.65063538,0.50847225
73,56459,1,,9011,-2.11912199,33.49334472,6,CW-26,21.65063534,0.75186413
73,56179,2,,9011,-2.11912199,33.49334472,26,CV-27,21.65063542,3.74652201
74,14610,2,,5711,-8.89185521,33.54495667,227,CX-176,21.65063523,0.38318249
75,32894,1,,6480,-6.09056366,39.42371331,8,IQ-111,21.65063518,10.43958369
75,32054,2,,6480,-6.09056366,39.42371331,8,IN-114,21.65063533,17.49038771
76,46130,1,,1018,-3.98958026,33.39012491,3,CQ-63,21.6506354,20.17170346
76,46412,2,,1018,-3.98958026,33.39012491,1,CT-62,21.65063513,23.53802722
77,20420,2,,5468,-8.29644957,31.51721711,102,BA-155,21.6506358,33.2426641
78,38287,2,,5947,-5.07285345,32.09715793,71,BL-91,21.6506353,1.96502071
79,15201,1,,1991,-8.81983901,34.83602609,321,EE-174,21.65063522,0.7200423
79,14922,2,,1991,-8.81983901,34.83602609,5,EE-175,21.65063497,5.73498171
80,38484,2,,4219,-5.23641722,39.77871526,4,JA-91,21.65063521,14.47511413
81,54491,2,,1960,-2.41617599,32.93519859,38,CH-33,21.65063549,0.57390431
82,27312,2,,9352,-6.86879296,39.28336204,571,IO-131,21.65063535,0.46429202
83,8330,2,,3308,-9.98834247,38.96741585,2,IE-199,21.65063524,3.01842971
84,56791,1,,4658,-2.04335089,35.45448648,8,EX-25,21.65063554,10.30983758
84,57071,2,,4658,-2.04335089,35.45448648,7,EY-24,21.65063531,13.86572737
85,43874,1,,6922,-4.0959107,32.4080361,1,BS-71,21.65063519,10.08629152
85,44716,2,,6922,-4.0959107,32.4080361,1,BX-68,21.65063517,12.78042538
86,40309,2,,551,-4.83222462,34.7564779,10,EC-84,21.6506352,4.09839908
87,47218,1,,4891,-3.6497014,32.23159443,60,BO-59,21.65063512,3.41922815
87,47777,2,,4891,-3.6497014,32.23159443,5,BP-57,21.65063552,11.0470192
88,42135,1,,5188,-4.46060447,29.80804037,10,F-77,21.65063542,1.04408921
88,41857,2,,5188,-4.46060447,29.80804037,2,G-78,21.65063515,2.00496564
89,4065,2,,1615,-10.70818016,35.8012195,1,FC-214,21.65063554,3.18276222
90,32053,2,,626,-6.13828286,39.22995418,3,IM-114,21.65063529,0.90621711
91,22194,1,,3873,-7.75305692,35.48226954,6,EW-149,21.65063545,4.07990198
91,21638,2,,3873,-7.75305692,35.48226954,4,EY-151,21.65063506,12.46614712
92,46101,1,,7892,-3.81378635,32.20710324,15,BN-63,21.65063512,5.18807249
92,46100,2,,7892,-3.81378635,32.20710324,1,BM-63,21.65063532,9.27731388
93,53346,2,,2332,-2.62531031,31.83700612,10,BE-37,21.6506355,3.23151943
94,32053,2,,5655,-6.16971463,39.19855107,3,IM-114,21.65063529,2.2816601
95,27590,2,,101,-6.79396512,39.25051969,1256,IN-130,21.65063495,1.2392387
96,7386,1,,6114,-9.97348286,34.62793183,20,EB-202,21.65063563,13.15553388
96,11852,2,,6114,-9.97348286,34.62793183,60,ED-186,21.65063503,66.088311
97,42540,1,,5439,-4.42436322,34.75982919,2,EB-76,21.6506356,4.44519188
